date,revenue,net_income,operating_income,operating_cash_flow,capital_expenditure,free_cash_flow,equity,total_assets,total_liabilities,current_assets,current_liabilities,shares_outstanding,eps,book_value_per_share,roe
2025-12-31,2186522636000.0,27408097000.0,78553497000.0,-105809663000.0,-41112042000.0,-146921705000.0,177579316000.0,1097726177000.0,844437773000.0,944131671000.0,732221109000.0,3180412000.0,8.61778191001669,55.835318191479594,15.434284587513558
2024-12-31,1049255781000.0,17445591000.0,38978526000.0,5749828000.0,-17823586000.0,-12073758000.0,132787456000.0,589840698000.0,403055388000.0,480211528000.0,349587214000.0,2893532050.0,6.029168054316178,45.891130184647515,13.137981196055145
2023-12-31,867057007000.0,11471616000.0,27390257000.0,48219022000.0,-13764113000.0,34454909000.0,104224111000.0,452390776000.0,323627604000.0,361461400000.0,288251757000.0,2866497000.0,4.001963372018181,36.3593999923949,11.006681553752951
2022-12-31,984619156000.0,11162451000.0,27472144000.0,53440016000.0,-14452713000.0,38987303000.0,96382149000.0,432907774000.0,314255218000.0,342985667000.0,286725416000.0,2847078000.0,3.9206691913604055,33.853006134710746,11.581450627335565
