ticker,market_cap,roe,eps,revenue,net_income,total_equity,operating_cf,free_cash_flow,source_name,source_file,data_as_of,table_grain
2449,372937228288,0.17618999,6.5,37809999872.0,9011804160.0,50429320000.0,13151787000.0,-19211080000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
3036,360438104064,0.122329995,10.3,1177948913664.0,13273723904.0,102875558000.0,42427646000.0,42108504000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2360,1018736738304,0.0,27.57,33304934400.0,13433052160.0,31897732000.0,5257632000.0,2830457000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
3231,446847877120,0.2722,8.41,2686340562944.0,31707379712.0,177579316000.0,-105809663000.0,-146921705000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
6770,258175664128,0.081499994,-1.86,49186099200.0,7515595776.0,82000187000.0,7823459000.0,-769370000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
3665,487400013824,0.21736,46.34,71247273984.0,9005366272.0,46634452000.0,8595400000.0,4875152000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
1802,197748146176,-0.0139,-0.2,41494380544.0,-590329024.0,47600469000.0,2417788000.0,-2286652000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
6531,169216327680,0.13332,7.7,6791489024.0,1602690048.0,12242597000.0,2852558000.0,2797298000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
4919,69680988160,-0.11568,-3.96,30492418048.0,-1664643968.0,13117836000.0,-289575000.0,-1642281000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
3450,64245317632,0.16677,4.99,8584593920.0,729803008.0,5063491000.0,1526321000.0,-299460000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
3006,61429923840,0.0239,0.88,14575271936.0,245124992.0,10287062000.0,1502209000.0,953250000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
6213,99434266624,0.07206,4.14,33098283008.0,1510219008.0,21267030000.0,2269352000.0,729961000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
3008,372774862848,0.1144,157.08,62112735232.0,20955297792.0,188867185000.0,26080226000.0,13565344000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
5269,106044506112,0.15606,72.44,13414562816.0,5425836032.0,36142669000.0,4070189000.0,3405450000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
3035,50546761728,0.05725,2.79,17992808448.0,731331008.0,13056360000.0,929555000.0,266113000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
8210,190485102592,0.41717,28.37,24954861568.0,4227503104.0,10884852000.0,3086926000.0,2097706000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
1101,190021599232,-0.0395,-1.6,149804138496.0,-12022857728.0,231910589000.0,33191582000.0,6171112000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
1102,125193674752,0.050040003,2.99,71038525440.0,10029822976.0,180277293000.0,16839301000.0,12220473000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
1216,427287543808,0.14745,3.44,678615908352.0,21015228416.0,135782210000.0,75383767000.0,41061297000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
1229,72085495808,0.07323,2.57,13583582208.0,4599753216.0,57197390000.0,6224986000.0,5873591000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
1301,298553278464,-0.03081,-1.58,175411396608.0,-10048659456.0,363222429000.0,6619088000.0,-7941580000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
1303,686016102400,0.0138,0.57,259911745536.0,4518598144.0,355665838000.0,8649366000.0,-2679968000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
1326,269639647232,0.00321,-0.99,289874345984.0,889670016.0,345866503000.0,25105473000.0,10786822000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
1402,143168569344,0.0533,1.55,254055989248.0,7830538240.0,229390115000.0,42807971000.0,28213411000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
1476,95754117120,0.18836,20.08,37989752832.0,5514936832.0,29637137000.0,7570085000.0,7186156000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
1519,282713489408,0.44576,13.98,24423057408.0,4419436032.0,10583171000.0,5961517000.0,4688534000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
1560,93235838976,0.17553,9.08,8149474816.0,1360220032.0,8144610000.0,1914083000.0,854510000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
1717,94248542208,0.05988,1.41,40684707840.0,1655623936.0,27675750000.0,4265181000.0,1152995000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
1795,54007414784,0.20997,18.04,20509474816.0,4720053248.0,23779856000.0,7481979000.0,3127032000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2002,281152094208,-0.01831,-0.29,313146933248.0,-7044233216.0,292633521000.0,49299218000.0,17065505000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2049,128957276160,0.03783,4.3,24262637568.0,1525865984.0,37345766000.0,4277241000.0,1511455000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2059,500309262336,0.39069998,100.73,18996221952.0,10811403264.0,28025959000.0,11333685000.0,10405740000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2207,263788167168,0.18891001,33.89,281969033216.0,18900453376.0,86158179000.0,49241938000.0,23931212000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2357,492450054144,0.14575,59.49,799581274112.0,41564246016.0,268296918000.0,30330334000.0,27498642000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2368,674971648000,0.35064998,19.04,60003758080.0,9606531072.0,33481159000.0,2258811000.0,-4538719000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2376,210010161152,0.22850001,17.17,336936665088.0,12189874176.0,59100160000.0,5088944000.0,3685582000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2377,97580892160,0.10696,6.75,230196428800.0,5747813888.0,54602389000.0,3971438000.0,418291000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2379,284562620416,0.28056,28.08,122706370560.0,14753249280.0,52202368000.0,23015343000.0,18350650000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2382,1312463519744,0.31184998,18.9,2123689492480.0,74987700224.0,243577029000.0,-10364961000.0,-25539535000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2395,403303989248,0.2289,12.16,73916383232.0,11192673280.0,54947481000.0,9902694000.0,6889452000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2404,193608876032,0.54221,47.76,66093191168.0,9069392896.0,18624769000.0,29117778000.0,29061445000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2412,1066648928256,0.09986,5.01,240294428672.0,39023140864.0,384131000000.0,77446000000.0,49604000000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2441,55348719616,0.11017,4.27,17590118400.0,2654307072.0,24152194000.0,4888391000.0,2042156000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2451,141057884160,0.25991,12.95,17125452800.0,5567815168.0,23020960000.0,-2226317000.0,-2245285000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2467,95698305024,0.18825,5.06,7054572032.0,1146400000.0,4857404000.0,873953000.0,540327000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2492,96960954368,0.04961,4.73,36462792704.0,2298168064.0,52037530000.0,6146012000.0,5059053000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2603,454659014656,0.118190005,31.65,379068612608.0,68580560896.0,563818129000.0,101202073000.0,79200438000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2881,1294143848448,0.12322,8.37,970337419264.0,117254750208.0,982581684000.0,14407546000.0,5753405000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2882,1133929955328,0.0,7.06,812600786944.0,62594170880.0,928286508000.0,188257172000.0,182926605000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2885,743878164480,0.11181,2.74,136551014400.0,36520595456.0,340417373000.0,-50175014000.0,-54279442000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2887,575654330368,0.10479999,1.91,97784004608.0,34812932096.0,483638224000.0,-82412542000.0,-84887296000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
2891,1080312201216,0.15539,4.06,569644941312.0,79545769984.0,518343310000.0,6709387000.0,67802000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
3034,296040824832,0.20476,26.83,96688242688.0,14851000320.0,67739247000.0,13628744000.0,12180827000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
3044,278045589504,0.19358,19.34,77235781632.0,10815105024.0,54083843000.0,11799519000.0,5834690000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
3533,290467905536,0.2028,70.0,33783410688.0,7865998848.0,38443842000.0,8527872000.0,3429112000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
3583,77614235648,0.18452999,13.42,11679304704.0,1185446016.0,6059043000.0,1320431000.0,224735000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
3714,51566067712,-0.052249998,-3.69,21796544512.0,-2422534912.0,41408919000.0,2128999000.0,746308000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
4904,349586620416,0.14894,3.8,110346076160.0,13732076544.0,92140651000.0,32856279000.0,25841475000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
6139,161436385280,0.39019,30.4,77484654592.0,7144970240.0,19463937000.0,23111731000.0,22872524000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
6239,171400904704,0.109560005,7.45,80749551616.0,6204794880.0,56290777000.0,16697873000.0,-9319857000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
6257,101501640704,0.13898,6.09,19587196928.0,2954577920.0,21785945000.0,6416402000.0,1027600000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
6278,59386503168,0.11422,9.31,50018144256.0,2531606016.0,22972271000.0,4810834000.0,1584986000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
6415,181420376064,0.06895,6.29,18812135424.0,2477893888.0,37316511000.0,2304251000.0,87020000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
6442,140561285120,0.33717,22.86,10527226880.0,1779262976.0,6844831000.0,2908847000.0,2739999000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
6451,50751078400,0.00813,0.27,7531930112.0,27516000.0,6527888000.0,-789833000.0,-2611261000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
6515,355875651584,0.27916,46.77,7857179136.0,1672871936.0,6445309000.0,1802778000.0,1511860000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
6781,105919561728,0.20704001,38.16,16000812032.0,3262675968.0,16800176000.0,2678073000.0,1942723000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
6789,185568378880,0.07947,3.98,9111963648.0,1480542976.0,18423461000.0,3671576000.0,1860540000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
6805,125453819904,0.41779998,30.9,14346073088.0,2686059008.0,7192597000.0,1971351000.0,1641625000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
8021,64688939008,0.0861,2.73,4410103808.0,389328000.0,4821475000.0,676835000.0,268316000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
8150,59458248704,0.02017,1.25,23932899328.0,495116992.0,23987112000.0,3996440000.0,145202000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
8996,95209619456,0.21790001,8.97,6580622848.0,829545984.0,4172831000.0,597889000.0,273667000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
9910,70703767552,0.1915,5.1,83512025088.0,5036042240.0,25804493000.0,8722059000.0,5605329000.0,shared_data.yfinance_fundamentals,D:\Claude projects\主觀看盤\data\fundamentals\yfinance_fundamentals.csv,2026-05-14T18:13:20+00:00,snapshot
