Date,Open,High,Low,Close,Volume
2021-05-13,58.2,62.1,57.4,59.5,12493805
2021-05-14,61.5,62.5,56.8,57.6,10844572
2021-05-17,52.6,57.6,52.3,53.2,7990079
2021-05-18,55.3,58.5,54.7,58.5,9004246
2021-05-19,57.7,60.6,57.6,58.2,12019162
2021-05-20,57.8,61.3,57.4,58.8,11122901
2021-05-21,60.7,61.6,59.2,59.8,10356376
2021-05-24,58.9,62.5,58.7,61.4,7935131
2021-05-25,62.8,67.5,62.5,67.5,23879945
2021-05-26,67.8,69.3,65.0,66.3,21648286
2021-05-27,65.4,67.5,65.3,65.6,9189551
2021-05-28,67.0,68.4,66.3,67.5,10722018
2021-05-31,67.1,69.4,66.7,68.4,12909637
2021-06-01,68.0,71.7,67.9,69.4,22562246
2021-06-02,69.5,70.5,67.5,69.0,11013731
2021-06-03,69.5,71.6,69.2,70.8,14105703
2021-06-04,71.0,72.4,69.1,69.1,14110155
2021-06-07,69.5,71.4,68.2,71.1,9419588
2021-06-08,70.5,71.7,70.2,71.4,6888089
2021-06-09,71.0,72.3,69.5,69.8,9108292
2021-06-10,70.2,72.7,70.2,71.0,12696406
2021-06-11,73.0,78.1,73.0,78.1,49273417
2021-06-15,79.5,80.5,75.5,78.1,37046939
2021-06-16,78.1,78.1,74.8,75.1,13456775
2021-06-17,74.8,77.8,74.0,77.6,14134461
2021-06-18,78.8,79.4,76.3,76.3,14394529
2021-06-21,75.0,77.1,74.7,75.2,8445953
2021-06-22,76.5,76.7,74.2,74.8,5680584
2021-06-23,75.9,78.4,75.3,76.7,10155543
2021-06-24,77.3,78.2,75.9,76.7,6179012
2021-06-25,77.4,77.9,75.6,75.6,5601408
2021-06-28,75.8,76.9,74.8,76.3,4325513
2021-06-29,77.0,79.7,75.4,75.5,16495819
2021-06-30,75.6,77.4,75.2,76.1,5698298
2021-07-01,76.3,76.6,73.3,74.0,5491605
2021-07-02,74.0,77.7,73.7,77.7,8666832
2021-07-05,79.9,85.4,78.5,85.4,17661404
2021-07-06,85.9,86.8,81.1,83.5,36527077
2021-07-07,85.2,91.8,84.8,91.8,24745938
2021-07-08,91.9,99.2,90.0,97.1,52940888
2021-07-09,97.1,106.5,95.7,106.5,39128575
2021-07-12,107.5,116.0,106.5,110.5,42247185
2021-07-13,115.0,118.5,108.5,111.0,27564982
2021-07-14,113.0,115.5,106.5,114.0,17099411
2021-07-15,110.5,110.5,103.5,109.0,5866385
2021-07-16,108.0,112.0,107.0,109.0,5111258
2021-07-19,109.0,118.0,109.0,118.0,6739945
2021-07-20,116.0,116.5,110.0,111.5,6065185
2021-07-21,112.0,112.5,106.5,110.0,4377925
2021-07-22,113.0,121.0,111.5,118.5,7935009
2021-07-23,117.0,117.0,109.0,112.5,5411352
2021-07-26,114.5,123.0,114.5,121.5,6917797
2021-07-27,120.0,122.0,115.0,116.5,6237307
