Date,Open,High,Low,Close,Volume
2015-01-05,15.4,15.4,15.2,15.3,9482620
2015-01-06,15.15,15.15,14.8,14.8,38103385
2015-01-07,14.8,15.0,14.8,14.9,22712571
2015-01-08,15.1,15.3,15.05,15.25,28029886
2015-01-09,15.4,15.45,15.3,15.3,19204451
2015-01-12,15.25,15.35,15.2,15.25,9373788
2015-01-13,15.25,15.4,15.2,15.4,13706495
2015-01-14,15.45,15.5,15.3,15.4,22196444
2015-01-15,15.4,15.45,15.3,15.35,9616230
2015-01-16,15.4,15.4,15.1,15.1,19930634
2015-01-19,15.2,15.35,15.1,15.15,10638466
2015-01-20,15.2,15.35,15.15,15.3,12185482
2015-01-21,15.35,15.4,15.25,15.35,11810627
2015-01-22,15.4,15.5,15.35,15.45,10829785
2015-01-23,15.6,15.6,15.45,15.6,31303362
2015-01-26,15.6,15.6,15.45,15.55,17667669
2015-01-27,15.6,15.6,15.45,15.55,17269551
2015-01-28,15.45,15.6,15.45,15.55,8572173
2015-01-29,15.45,15.5,15.3,15.3,14157150
2015-01-30,15.35,15.4,15.2,15.2,16296265
2015-02-02,15.2,15.3,15.15,15.15,14311551
2015-02-03,15.25,15.35,15.2,15.2,5940226
2015-02-04,15.3,15.65,15.3,15.6,38382450
2015-02-05,15.5,15.7,15.45,15.55,17393314
2015-02-06,15.55,15.6,15.45,15.5,11518255
2015-02-09,15.45,15.6,15.45,15.55,19224240
2015-02-10,15.6,15.6,15.45,15.45,12807728
2015-02-11,15.5,15.6,15.45,15.5,21893018
2015-02-12,15.55,15.6,15.45,15.5,11608458
2015-02-13,15.5,15.6,15.5,15.6,9264708
2015-02-24,15.7,15.75,15.65,15.75,18235500
2015-02-25,15.8,15.8,15.65,15.8,20119689
2015-02-26,15.8,15.9,15.65,15.9,45598350
2015-03-02,15.9,16.0,15.8,15.95,20415552
2015-03-03,16.0,16.0,15.75,15.9,20368188
2015-03-04,15.9,16.1,15.85,15.95,25565361
2015-03-05,15.95,15.95,15.65,15.7,20590590
2015-03-06,15.85,15.95,15.7,15.95,17822785
2015-03-09,15.85,15.9,15.75,15.8,10458360
2015-03-10,15.8,15.85,15.6,15.65,17493622
2015-03-11,15.55,15.65,15.5,15.5,22678459
2015-03-12,15.55,15.7,15.45,15.65,16484681
2015-03-13,15.6,15.7,15.55,15.55,11186008
2015-03-16,15.5,15.7,15.5,15.5,20709616
2015-03-17,15.6,15.7,15.5,15.5,14525682
2015-03-18,15.5,15.75,15.5,15.75,23287570
2015-03-19,15.8,15.8,15.7,15.75,20972468
2015-03-20,15.7,15.85,15.7,15.85,13159716
2015-03-23,15.8,15.85,15.6,15.6,22481021
2015-03-24,15.6,15.65,15.5,15.55,17976655
2015-03-25,15.55,15.65,15.5,15.55,17279243
2015-03-26,15.45,15.65,15.45,15.65,28829157
2015-03-27,15.65,15.65,15.55,15.55,13797605
2015-03-30,15.65,15.7,15.55,15.6,8013890
2015-03-31,15.75,15.75,15.6,15.75,20652753
2015-04-01,15.65,15.65,15.55,15.55,16967353
2015-04-02,15.6,15.7,15.5,15.55,15350609
2015-04-07,15.6,15.7,15.55,15.7,9999356
2015-04-08,15.65,15.65,15.55,15.55,10215195
2015-04-09,15.6,15.7,15.6,15.6,12572968
2015-04-10,15.7,15.75,15.6,15.7,13286258
2015-04-13,15.7,15.85,15.65,15.8,18422662
2015-04-14,15.8,15.8,15.7,15.75,16539691
2015-04-15,15.8,15.85,15.65,15.8,25694035
2015-04-16,15.8,15.85,15.75,15.85,13848521
2015-04-17,15.85,16.0,15.75,15.9,30080143
2015-04-20,15.85,15.9,15.75,15.8,13308165
2015-04-21,15.85,15.85,15.7,15.75,11690584
2015-04-22,15.8,16.25,15.8,16.15,66361495
2015-04-23,16.25,17.25,16.2,17.2,271410674
2015-04-24,17.45,17.85,17.2,17.6,278922900
2015-04-27,17.9,18.4,17.8,18.05,235350298
2015-04-28,18.05,18.2,17.75,17.9,135735049
2015-04-29,18.0,18.2,17.7,17.7,98654219
2015-04-30,17.8,18.2,17.8,17.85,118868358
2015-05-04,18.0,18.1,17.75,17.85,91832788
2015-05-05,17.95,18.0,17.8,17.9,55811160
2015-05-06,17.65,17.85,17.6,17.8,61271444
2015-05-07,17.7,17.75,17.0,17.05,82178808
2015-05-08,17.2,17.6,17.2,17.45,73847401
2015-05-11,17.7,17.8,17.3,17.45,45393342
2015-05-12,17.4,17.5,17.2,17.25,33753004
2015-05-13,17.35,17.4,17.2,17.3,28490176
2015-05-14,17.35,17.35,17.0,17.05,51279667
2015-05-15,17.2,17.4,17.05,17.35,42675812
2015-05-18,17.45,17.45,17.2,17.35,39716638
2015-05-19,17.45,17.8,17.4,17.6,67879303
2015-05-20,17.7,17.75,17.6,17.7,55290074
2015-05-21,17.6,17.6,17.25,17.3,37545566
2015-05-22,17.4,17.5,17.25,17.35,22997379
2015-05-25,17.3,17.4,17.2,17.3,24277513
2015-05-26,17.5,17.7,17.45,17.7,55923902
2015-05-27,17.8,18.15,17.8,18.15,86466725
2015-05-28,18.25,18.35,17.85,17.85,65694517
2015-05-29,18.0,18.2,17.8,18.0,75787958
2015-06-01,17.95,18.05,17.55,17.7,44050040
2015-06-02,17.7,17.75,17.5,17.6,40045755
