Date,Open,High,Low,Close,Volume
2021-05-13,47.45,50.0,47.25,49.2,54496157.0
2021-05-14,49.6,50.3,49.3,49.6,38504239.0
2021-05-17,47.8,49.05,47.5,47.9,52837567.0
2021-05-18,48.2,50.0,48.2,50.0,32663784.0
2021-05-19,49.9,50.8,49.5,50.5,29743622.0
2021-05-20,51.0,51.3,50.0,50.8,31634237.0
2021-05-21,53.9,53.9,50.8,51.2,29217416.0
2021-05-24,50.8,51.5,50.4,51.3,16039843.0
2021-05-25,51.4,51.6,51.0,51.1,15077611.0
2021-05-26,51.1,51.5,50.6,50.7,18836027.0
2021-05-27,50.0,50.4,49.85,50.3,41438932.0
2021-05-28,50.4,50.7,50.1,50.6,16662777.0
2021-05-31,50.6,51.6,50.5,51.6,24168725.0
2021-06-01,51.6,51.6,51.2,51.5,9774499.0
2021-06-02,51.6,52.1,51.4,52.0,22482449.0
2021-06-03,52.0,52.4,51.8,52.3,23863470.0
2021-06-04,52.3,52.3,51.7,51.9,12355472.0
2021-06-07,51.9,52.0,50.8,51.5,12370230.0
2021-06-08,51.8,51.8,51.1,51.4,8763161.0
2021-06-09,51.1,51.4,50.8,51.3,11685183.0
2021-06-10,51.3,51.5,50.9,51.5,9323968.0
2021-06-11,51.5,51.6,51.2,51.4,8545178.0
2021-06-15,51.1,51.4,51.0,51.3,9340616.0
2021-06-16,51.4,52.0,51.3,51.9,17406495.0
2021-06-17,51.6,51.8,51.4,51.5,15211770.0
2021-06-18,51.3,51.4,51.0,51.0,24209277.0
2021-06-21,50.5,51.2,50.4,50.7,20719944.0
2021-06-22,50.7,51.2,50.6,50.9,15262032.0
2021-06-23,50.9,51.1,50.5,51.0,16479092.0
2021-06-24,51.0,51.2,50.8,51.1,13545751.0
2021-06-25,51.1,51.3,50.8,51.0,16027596.0
2021-06-28,51.0,51.2,50.8,51.1,16044822.0
2021-06-29,51.1,51.2,50.9,51.2,11142372.0
2021-06-30,51.1,51.2,50.9,51.0,13888581.0
2021-07-01,50.9,51.0,50.6,50.6,21255834.0
2021-07-02,50.6,50.9,50.5,50.5,17261412.0
2021-07-05,50.9,51.0,50.5,50.6,24887100.0
2021-07-06,50.9,51.3,50.7,51.2,24057474.0
2021-07-07,51.1,51.3,51.0,51.3,24259700.0
2021-07-08,51.5,52.9,51.5,52.8,53623501.0
2021-07-09,52.5,52.8,51.8,52.0,37913759.0
2021-07-12,52.2,52.4,51.8,52.2,26725789.0
2021-07-13,52.5,52.5,51.7,51.9,23392966.0
2021-07-14,51.9,52.0,51.3,51.5,20343534.0
2021-07-15,51.5,51.8,51.3,51.6,11938157.0
2021-07-16,51.5,51.6,51.3,51.5,12188101.0
2021-07-19,51.4,52.0,51.3,52.0,11286149.0
2021-07-20,51.6,51.8,51.4,51.7,10145510.0
2021-07-21,52.0,52.4,51.7,51.8,24843451.0
2021-07-22,52.3,52.3,51.9,52.1,16553240.0
2021-07-23,52.3,53.1,52.2,53.0,34420099.0
2021-07-26,53.4,53.8,53.0,53.2,24737557.0
2021-07-27,53.3,53.3,52.6,53.0,18654939.0
2021-07-28,52.8,53.0,52.0,52.4,36454371.0
2021-07-29,52.5,52.9,52.1,52.9,18957983.0
2021-07-30,52.9,52.9,52.5,52.6,12473682.0
2021-08-02,52.7,52.8,52.5,52.8,14023385.0
2021-08-03,53.1,53.9,53.0,53.9,45545154.0
2021-08-04,54.2,54.5,53.6,53.8,23552465.0
2021-08-05,53.8,53.8,52.6,52.7,38673195.0
2021-08-06,53.2,53.2,52.4,52.9,32500825.0
2021-08-09,52.6,52.6,51.7,52.4,33630358.0
2021-08-10,52.2,52.4,51.7,51.9,34313716.0
2021-08-11,51.6,51.7,50.8,51.1,59669569.0
2021-08-12,45.85,47.75,45.65,47.6,87897408.0
2021-08-13,48.05,48.6,47.95,48.4,23823791.0
2021-08-16,48.4,48.45,47.7,47.95,26728439.0
2021-08-17,47.95,47.95,47.2,47.3,25544445.0
2021-08-18,46.9,47.3,46.4,47.25,25211046.0
2021-08-19,47.25,47.25,46.0,46.2,26172172.0
2021-08-20,45.9,46.75,45.7,46.15,19229307.0
2021-08-23,46.7,47.25,46.55,46.8,10490198.0
2021-08-24,47.0,47.1,46.45,46.75,11011728.0
2021-08-25,46.8,47.25,46.55,47.2,8703206.0
2021-08-26,47.2,47.3,46.6,46.95,13184942.0
2021-08-27,46.95,47.5,46.75,47.45,9381764.0
2021-08-30,47.45,47.6,47.15,47.6,9216966.0
2021-08-31,47.6,48.45,47.25,48.45,18403515.0
2021-09-01,48.35,48.4,47.85,48.4,14853294.0
2021-09-02,48.4,48.4,47.7,47.9,7950602.0
2021-09-03,47.9,48.55,47.85,48.5,12079469.0
2021-09-06,48.5,49.1,48.15,48.8,13088873.0
2021-09-07,48.8,49.0,48.55,48.75,9922236.0
2021-09-08,48.7,48.95,48.2,48.55,12388795.0
2021-09-09,48.0,48.2,47.8,48.2,10767981.0
2021-09-10,48.2,49.0,48.05,49.0,15964832.0
2021-09-13,49.0,50.2,49.0,50.1,26844114.0
2021-09-14,51.1,52.0,50.7,51.4,52514826.0
2021-09-15,51.4,51.8,50.9,51.2,22851564.0
2021-09-16,51.2,51.7,50.8,51.7,23613199.0
2021-09-17,51.7,51.7,50.7,50.7,19210504.0
2021-09-22,49.8,50.7,49.5,50.7,21834512.0
2021-09-23,51.1,51.6,50.8,51.2,14047092.0
2021-09-24,51.4,51.7,51.2,51.3,13566958.0
2021-09-27,51.2,51.3,50.6,51.1,13986133.0
