Date,Open,High,Low,Close,Volume
2021-05-13,27.5,29.8,26.9,28.85,123098363
2021-05-14,30.1,30.45,28.05,28.45,92784588
2021-05-17,25.85,28.05,25.65,25.65,101311621
2021-05-18,27.0,28.2,26.5,28.2,77331398
2021-05-19,28.95,29.7,27.75,28.85,130513321
2021-05-20,28.5,29.35,28.0,28.05,59001922
2021-05-21,28.95,29.15,28.4,28.9,46755604
2021-05-24,28.8,30.0,28.4,29.9,76245145
2021-05-25,30.55,32.85,30.2,31.9,241006416
2021-05-26,32.15,32.8,31.5,31.55,122445542
2021-05-27,31.5,31.85,30.8,31.2,79664607
2021-05-28,32.45,34.3,32.2,33.85,199214639
2021-05-31,34.25,34.85,33.4,34.15,145203450
2021-06-01,35.0,36.4,34.4,34.5,180022367
2021-06-02,35.55,35.8,33.4,33.9,117094786
2021-06-03,34.4,34.95,34.0,34.75,85289510
2021-06-04,34.65,34.7,33.65,33.95,77460374
2021-06-07,34.3,34.45,32.7,34.1,64157082
2021-06-08,34.8,34.95,33.65,33.7,58263183
2021-06-09,33.9,33.9,32.85,32.95,58584240
2021-06-10,33.1,33.9,33.0,33.5,55629695
2021-06-11,33.95,35.7,33.85,34.2,171971957
2021-06-15,34.85,35.2,34.45,35.0,87281691
2021-06-16,34.75,34.85,33.55,33.65,80694799
2021-06-17,33.3,34.45,32.95,34.45,60649957
2021-06-18,34.6,35.2,34.3,34.55,89734221
2021-06-21,34.1,34.2,33.05,33.1,85180393
2021-06-22,33.6,33.75,32.5,32.5,62475472
2021-06-23,32.65,33.85,32.3,33.5,81614899
2021-06-24,33.7,34.7,33.45,34.45,162054300
2021-06-25,35.0,36.3,34.45,34.6,278683533
2021-06-28,35.15,35.45,34.5,34.9,89526348
2021-06-29,35.4,35.55,34.1,34.1,80015785
2021-06-30,34.25,34.95,34.1,34.85,58212811
2021-07-01,34.85,34.85,33.9,34.0,58378419
2021-07-02,34.05,35.1,34.0,34.8,83032982
2021-07-05,35.1,35.9,35.0,35.2,89293350
2021-07-06,35.55,35.7,34.55,34.7,43129227
2021-07-07,34.5,35.1,34.4,35.0,53729699
2021-07-08,35.4,35.6,34.85,34.85,64681644
2021-07-09,35.0,36.15,34.9,35.3,195886300
2021-07-12,36.1,36.35,35.0,35.0,102854798
2021-07-13,35.7,38.25,35.45,38.05,513860692
2021-07-14,38.3,38.5,35.1,35.1,295331065
2021-07-15,35.4,35.9,34.7,35.2,94198566
2021-07-16,34.75,35.55,34.5,35.0,68199344
2021-07-19,34.6,34.65,33.6,34.0,107915727
2021-07-20,33.5,33.8,33.0,33.05,77171515
2021-07-21,33.55,33.65,31.95,32.1,81726043
2021-07-22,32.8,33.6,32.4,33.2,75818295
2021-07-23,33.3,33.75,33.0,33.55,72933219
2021-07-26,33.95,34.35,33.7,33.75,61695806
2021-07-27,34.2,34.45,33.6,33.65,50301609
2021-07-28,33.3,33.45,30.95,32.0,101304478
2021-07-29,32.55,33.0,31.95,33.0,43303120
2021-07-30,33.3,35.2,33.2,34.2,161839832
2021-08-02,34.3,35.4,33.75,35.3,146118724
2021-08-03,34.3,34.7,33.6,33.95,119756625
2021-08-04,34.25,35.3,34.0,35.3,121311495
2021-08-05,35.45,35.85,34.8,35.8,143330724
2021-08-06,35.0,35.25,34.0,34.1,141733333
2021-08-09,34.0,34.65,33.55,33.95,63319925
2021-08-10,34.2,34.5,33.55,33.65,52885322
2021-08-11,33.25,33.25,31.35,31.85,146626882
2021-08-12,30.95,31.3,30.35,30.65,125780237
2021-08-13,29.85,30.0,28.5,28.5,157646482
2021-08-16,28.5,29.25,28.35,29.1,90267418
2021-08-17,29.2,29.35,28.35,28.75,59304564
2021-08-18,28.45,30.1,28.35,30.1,66771965
2021-08-19,29.65,30.1,28.75,28.9,48546654
2021-08-20,29.05,29.25,28.35,28.4,38353872
2021-08-23,28.9,29.8,28.85,29.5,35628180
2021-08-24,30.0,30.15,28.85,28.9,42608751
2021-08-25,29.1,29.95,29.05,29.7,38859164
2021-08-26,29.9,30.1,29.15,29.2,39710433
2021-08-27,29.2,29.5,28.9,29.15,30182118
2021-08-30,29.4,29.75,29.2,29.65,25183747
2021-08-31,29.65,29.8,29.2,29.5,32256586
2021-09-01,29.6,30.7,29.45,30.55,64293116
2021-09-02,30.4,30.75,29.95,29.95,51956810
2021-09-03,30.35,30.95,30.2,30.85,80390956
2021-09-06,30.85,31.6,30.2,30.3,66439988
2021-09-07,30.4,30.5,29.8,30.15,28445417
2021-09-08,30.2,30.2,28.7,28.85,51909768
2021-09-09,28.4,29.65,28.35,29.4,32380207
2021-09-10,29.55,30.2,29.2,30.1,34629330
2021-09-13,30.0,30.2,29.7,29.7,19104731
2021-09-14,30.0,30.3,29.35,29.4,22512015
2021-09-15,29.4,29.4,28.85,28.9,20028250
2021-09-16,29.05,29.15,28.65,28.7,15469912
2021-09-17,28.4,28.65,27.6,27.7,73655967
2021-09-22,26.95,27.6,26.2,27.35,52850250
2021-09-23,27.65,27.8,26.85,26.95,35492149
2021-09-24,27.3,27.5,27.0,27.35,21952619
2021-09-27,27.5,27.9,27.45,27.65,23942673
2021-09-28,27.5,27.5,27.05,27.15,17695885
2021-09-29,26.4,26.5,26.1,26.25,42036454
2021-09-30,26.4,27.0,26.35,26.5,30762010
2021-10-01,26.35,26.4,25.45,25.6,37631706
2021-10-04,25.8,26.4,25.0,25.05,30771570
2021-10-05,24.55,25.8,24.45,25.7,29923789
2021-10-06,26.0,26.05,24.65,24.75,27318107
2021-10-07,25.0,25.7,24.95,25.5,20121105
2021-10-08,25.8,26.35,25.4,25.55,24801780
2021-10-12,25.2,25.45,24.7,25.05,24456172
2021-10-13,25.1,25.25,23.75,24.0,45573066
2021-10-14,24.45,25.3,24.45,25.2,43414396
2021-10-15,25.9,26.0,25.4,25.75,32124779
2021-10-18,25.75,25.95,25.25,25.5,18916110
2021-10-19,24.9,24.95,24.0,24.7,80244654
2021-10-20,24.6,25.15,24.45,24.9,36102598
2021-10-21,24.7,25.45,24.6,25.0,28152845
2021-10-22,25.0,25.4,24.8,25.1,29535076
2021-10-25,25.05,25.7,24.9,25.7,19086735
2021-10-26,25.95,26.3,25.85,26.1,40007272
2021-10-27,25.9,26.15,25.5,26.15,30468130
2021-10-28,26.05,26.65,25.9,26.15,33877538
2021-10-29,26.35,26.7,26.1,26.3,29092919
2021-11-01,26.6,26.7,26.2,26.35,20546856
2021-11-02,26.55,27.25,26.2,26.2,44676492
2021-11-03,26.35,27.25,26.35,27.25,46965385
2021-11-04,27.35,27.4,26.55,26.55,38989578
2021-11-05,27.1,27.15,26.7,26.85,27812944
2021-11-08,27.05,27.6,26.95,27.35,31518047
2021-11-09,27.8,28.2,27.75,28.15,37073628
2021-11-10,28.2,28.4,27.65,28.35,39369225
2021-11-11,27.9,28.6,27.75,28.35,44659188
2021-11-12,28.8,29.95,28.75,29.35,90195384
