Date,Open,High,Low,Close,Volume
2021-05-13,2655.0,2790.0,2630.0,2660.0,561437
2021-05-14,2795.0,2820.0,2660.0,2700.0,735177
2021-05-17,2645.0,2770.0,2600.0,2755.0,371796
2021-05-18,2825.0,2910.0,2760.0,2905.0,354326
2021-05-19,2930.0,2980.0,2880.0,2880.0,199226
2021-05-20,2880.0,3060.0,2880.0,2975.0,549494
2021-05-21,3050.0,3240.0,3020.0,3045.0,454684
2021-05-24,2955.0,3345.0,2955.0,3345.0,488890
2021-05-25,3675.0,3675.0,3415.0,3490.0,945995
2021-05-26,3420.0,3420.0,3330.0,3380.0,745928
2021-05-27,3370.0,3665.0,3330.0,3510.0,939504
2021-05-28,3510.0,3610.0,3410.0,3495.0,619094
2021-05-31,3590.0,3785.0,3505.0,3680.0,680930
2021-06-01,3700.0,3720.0,3375.0,3420.0,876349
2021-06-02,3530.0,3605.0,3370.0,3555.0,920850
2021-06-03,3560.0,3740.0,3425.0,3475.0,517465
2021-06-04,3455.0,3535.0,3315.0,3375.0,389175
2021-06-07,3375.0,3425.0,3270.0,3365.0,345171
2021-06-08,3370.0,3400.0,3195.0,3215.0,505453
2021-06-09,3275.0,3275.0,3150.0,3180.0,339682
2021-06-10,3230.0,3320.0,3195.0,3240.0,299260
2021-06-11,3275.0,3330.0,3205.0,3245.0,324601
2021-06-15,3310.0,3310.0,3255.0,3270.0,148596
2021-06-16,3290.0,3415.0,3200.0,3200.0,322823
2021-06-17,3150.0,3400.0,3150.0,3370.0,375689
2021-06-18,3510.0,3550.0,3355.0,3355.0,488407
2021-06-21,3355.0,3450.0,3345.0,3375.0,176337
2021-06-22,3430.0,3470.0,3325.0,3370.0,219101
2021-06-23,3420.0,3480.0,3375.0,3405.0,264096
2021-06-24,3455.0,3675.0,3455.0,3585.0,349514
2021-06-25,3635.0,3675.0,3620.0,3660.0,249878
2021-06-28,3700.0,3700.0,3580.0,3650.0,330496
2021-06-29,3690.0,3915.0,3690.0,3820.0,341134
2021-06-30,3850.0,3975.0,3790.0,3790.0,393459
2021-07-01,3840.0,3870.0,3660.0,3710.0,237210
2021-07-02,3725.0,3900.0,3725.0,3815.0,214276
2021-07-05,3950.0,3990.0,3815.0,3815.0,173757
2021-07-06,3815.0,3815.0,3720.0,3740.0,310895
2021-07-07,3765.0,3895.0,3715.0,3895.0,334665
2021-07-08,3900.0,4000.0,3770.0,3980.0,354634
2021-07-09,3955.0,3955.0,3700.0,3750.0,297762
2021-07-12,3860.0,4125.0,3815.0,4020.0,563386
2021-07-13,4050.0,4065.0,3915.0,3955.0,256873
2021-07-14,3910.0,4030.0,3910.0,3960.0,190133
2021-07-15,3900.0,3960.0,3820.0,3855.0,246112
2021-07-16,3865.0,3975.0,3855.0,3925.0,269589
2021-07-19,3890.0,4045.0,3890.0,3990.0,161360
2021-07-20,3980.0,4105.0,3890.0,3900.0,157558
2021-07-21,3970.0,4020.0,3825.0,3845.0,247597
2021-07-22,3935.0,4010.0,3855.0,3925.0,284506
2021-07-23,3960.0,3990.0,3865.0,3880.0,126990
2021-07-26,3890.0,3950.0,3765.0,3785.0,195057
2021-07-27,3825.0,3835.0,3635.0,3650.0,359962
2021-07-28,3665.0,3750.0,3530.0,3655.0,405916
2021-07-29,3735.0,3810.0,3615.0,3720.0,270100
2021-07-30,3780.0,3840.0,3720.0,3765.0,524281
2021-08-02,3765.0,3840.0,3735.0,3765.0,156671
2021-08-03,3765.0,3825.0,3705.0,3710.0,165343
2021-08-04,3735.0,3900.0,3715.0,3900.0,197179
2021-08-05,3980.0,4040.0,3870.0,4000.0,293793
2021-08-06,4000.0,4130.0,3930.0,4090.0,236203
2021-08-09,4050.0,4115.0,3985.0,4040.0,93824
2021-08-10,4030.0,4100.0,3950.0,4000.0,140927
2021-08-11,3990.0,4090.0,3915.0,4000.0,146952
2021-08-12,4000.0,4065.0,3960.0,4000.0,282609
2021-08-13,4010.0,4010.0,3755.0,3755.0,302295
2021-08-16,3760.0,3810.0,3620.0,3645.0,213278
2021-08-17,3665.0,3665.0,3470.0,3485.0,372808
2021-08-18,3450.0,3525.0,3410.0,3490.0,508653
2021-08-19,3495.0,3495.0,3380.0,3385.0,328366
2021-08-20,3410.0,3605.0,3410.0,3535.0,348102
2021-08-23,3585.0,3780.0,3585.0,3690.0,357617
2021-08-24,3690.0,3720.0,3575.0,3600.0,169453
2021-08-25,3600.0,3735.0,3600.0,3665.0,197599
2021-08-26,3730.0,3730.0,3570.0,3580.0,282373
2021-08-27,3625.0,3780.0,3595.0,3750.0,276265
2021-08-30,3875.0,3990.0,3800.0,3965.0,295434
2021-08-31,3940.0,3990.0,3860.0,3980.0,344219
2021-09-01,4155.0,4310.0,4100.0,4285.0,429203
2021-09-02,4270.0,4475.0,4240.0,4260.0,593250
2021-09-03,4270.0,4320.0,4010.0,4120.0,405135
2021-09-06,4160.0,4220.0,4030.0,4075.0,241534
2021-09-07,4070.0,4125.0,3950.0,4025.0,235431
2021-09-08,4185.0,4295.0,4070.0,4095.0,473393
2021-09-09,4005.0,4095.0,3960.0,4035.0,332334
2021-09-10,4120.0,4130.0,4050.0,4085.0,282229
2021-09-13,4165.0,4190.0,4055.0,4135.0,327418
2021-09-14,4170.0,4390.0,4170.0,4375.0,395674
2021-09-15,4360.0,4360.0,4140.0,4160.0,257643
2021-09-16,4160.0,4245.0,4050.0,4075.0,281805
2021-09-17,4090.0,4195.0,3985.0,4130.0,443254
2021-09-22,4075.0,4240.0,4010.0,4175.0,328166
2021-09-23,4180.0,4325.0,4180.0,4260.0,190821
2021-09-24,4350.0,4480.0,4350.0,4415.0,334140
2021-09-27,4400.0,4460.0,4345.0,4445.0,172332
2021-09-28,4605.0,4640.0,4380.0,4455.0,475890
2021-09-29,4325.0,4425.0,4125.0,4145.0,319063
2021-09-30,4250.0,4280.0,4035.0,4105.0,410688
2021-10-01,4135.0,4150.0,3920.0,3950.0,263750
2021-10-04,4085.0,4085.0,3785.0,3880.0,250337
2021-10-05,3870.0,3980.0,3830.0,3950.0,420775
2021-10-06,3965.0,3995.0,3805.0,3835.0,299716
2021-10-07,3860.0,4070.0,3860.0,4030.0,549600
2021-10-08,4100.0,4100.0,3900.0,4040.0,191317
2021-10-12,4050.0,4110.0,3720.0,3880.0,229712
2021-10-13,3930.0,4010.0,3855.0,3875.0,192105
2021-10-14,3960.0,3985.0,3905.0,3955.0,213470
2021-10-15,4010.0,4085.0,3995.0,4085.0,257269
2021-10-18,4110.0,4110.0,4000.0,4000.0,171765
2021-10-19,4010.0,4155.0,4010.0,4125.0,283868
2021-10-20,4100.0,4125.0,4040.0,4100.0,189594
2021-10-21,4135.0,4135.0,4060.0,4100.0,189067
2021-10-22,4100.0,4280.0,4080.0,4280.0,305369
2021-10-25,4280.0,4315.0,4170.0,4295.0,200339
2021-10-26,4305.0,4470.0,4305.0,4445.0,673431
2021-10-27,4560.0,4560.0,4355.0,4430.0,388376
2021-10-28,4560.0,4570.0,4430.0,4515.0,399780
2021-10-29,4590.0,4670.0,4510.0,4580.0,282942
2021-11-01,4560.0,4590.0,4420.0,4585.0,223661
2021-11-02,4580.0,4710.0,4560.0,4650.0,174687
2021-11-03,4650.0,4700.0,4580.0,4685.0,203737
2021-11-04,4710.0,4910.0,4635.0,4785.0,236086
2021-11-05,4785.0,4995.0,4760.0,4950.0,322963
2021-11-08,4960.0,5010.0,4700.0,4700.0,303181
2021-11-09,4785.0,4890.0,4720.0,4820.0,176209
2021-11-10,4830.0,4890.0,4780.0,4880.0,133223
2021-11-11,4795.0,4895.0,4755.0,4885.0,161985
2021-11-12,4970.0,5300.0,4970.0,5150.0,353352
2021-11-15,5180.0,5300.0,5090.0,5140.0,238295
2021-11-16,5150.0,5400.0,5150.0,5325.0,420972
2021-11-17,5400.0,5490.0,5265.0,5350.0,355357
2021-11-18,5340.0,5395.0,5240.0,5305.0,304660
2021-11-19,5300.0,5345.0,5190.0,5250.0,246032
2021-11-22,5200.0,5245.0,5000.0,5000.0,318645
2021-11-23,4815.0,4895.0,4690.0,4705.0,506890
2021-11-24,4710.0,4770.0,4520.0,4550.0,528375
2021-11-25,4570.0,4605.0,4485.0,4495.0,388463
2021-11-26,4535.0,4535.0,4380.0,4445.0,244248
2021-11-29,4445.0,4650.0,4430.0,4470.0,296476
2021-11-30,4555.0,4690.0,4505.0,4690.0,543764
2021-12-01,4725.0,4725.0,4535.0,4655.0,280403
2021-12-02,4655.0,4880.0,4655.0,4835.0,398871
2021-12-03,4850.0,4865.0,4545.0,4545.0,461047
2021-12-06,4460.0,4585.0,4310.0,4420.0,479561
2021-12-07,4400.0,4400.0,4140.0,4205.0,741622
2021-12-08,4335.0,4455.0,4305.0,4385.0,821247
2021-12-09,4460.0,4505.0,4400.0,4490.0,370625
2021-12-10,4455.0,4485.0,4370.0,4370.0,134479
2021-12-13,4375.0,4575.0,4375.0,4500.0,327635
2021-12-14,4360.0,4495.0,4235.0,4265.0,423233
2021-12-15,4290.0,4385.0,4290.0,4385.0,282843
2021-12-16,4550.0,4595.0,4435.0,4550.0,560767
2021-12-17,4490.0,4710.0,4470.0,4685.0,515788
2021-12-20,4550.0,4725.0,4530.0,4630.0,476482
2021-12-21,4650.0,4850.0,4650.0,4790.0,276267
2021-12-22,4895.0,4900.0,4710.0,4865.0,331154
2021-12-23,4915.0,4925.0,4750.0,4800.0,183092
2021-12-24,4865.0,4950.0,4800.0,4800.0,166150
2021-12-27,4820.0,5035.0,4820.0,5030.0,232645
2021-12-28,5015.0,5080.0,4970.0,5050.0,124276
2021-12-29,5050.0,5140.0,5000.0,5110.0,116416
2021-12-30,5070.0,5185.0,5025.0,5025.0,194395
2022-01-03,5175.0,5235.0,5035.0,5085.0,217970
2022-01-04,5100.0,5100.0,4755.0,4800.0,378412
2022-01-05,4765.0,4955.0,4745.0,4920.0,285751
2022-01-06,4665.0,4720.0,4430.0,4430.0,519765
2022-01-07,4340.0,4550.0,4340.0,4380.0,525636
2022-01-10,4045.0,4285.0,4030.0,4220.0,495173
2022-01-11,4210.0,4295.0,3980.0,3980.0,873752
2022-01-12,4005.0,4060.0,3880.0,3915.0,787514
2022-01-13,3900.0,3920.0,3880.0,3900.0,494688
2022-01-14,3860.0,3905.0,3675.0,3850.0,1239173
2022-01-17,3805.0,3895.0,3780.0,3855.0,574947
2022-01-18,3975.0,4010.0,3870.0,3900.0,711346
2022-01-19,3855.0,3910.0,3755.0,3820.0,369912
2022-01-20,3800.0,3850.0,3765.0,3800.0,661556
2022-01-21,3775.0,3775.0,3640.0,3650.0,877985
2022-01-24,3675.0,3745.0,3570.0,3715.0,614001
2022-01-25,3645.0,3655.0,3545.0,3565.0,860670
2022-01-26,3625.0,3710.0,3550.0,3630.0,523128
2022-02-07,3810.0,3915.0,3755.0,3795.0,1369634
2022-02-08,3795.0,3910.0,3795.0,3870.0,649635
2022-02-09,3945.0,3970.0,3840.0,3910.0,517472
2022-02-10,4050.0,4160.0,3985.0,4080.0,690645
2022-02-11,3950.0,3985.0,3880.0,3895.0,435307
2022-02-14,3720.0,3835.0,3625.0,3825.0,440108
2022-02-15,3775.0,3940.0,3750.0,3775.0,408021
2022-02-16,3865.0,3930.0,3800.0,3805.0,319325
2022-02-17,3800.0,3860.0,3760.0,3780.0,290324
2022-02-18,3700.0,3780.0,3650.0,3775.0,288203
2022-02-21,3775.0,3840.0,3700.0,3700.0,219369
2022-02-22,3700.0,3700.0,3520.0,3600.0,430932
2022-02-23,3600.0,3695.0,3560.0,3640.0,334674
2022-02-24,3580.0,3710.0,3580.0,3655.0,479164
2022-02-25,3705.0,3745.0,3610.0,3640.0,357283
2022-03-01,3800.0,3900.0,3765.0,3855.0,595901
2022-03-02,3800.0,3875.0,3770.0,3780.0,227649
2022-03-03,3790.0,3915.0,3785.0,3900.0,390076
2022-03-04,3815.0,3820.0,3695.0,3700.0,348536
2022-03-07,3565.0,3645.0,3410.0,3430.0,558620
2022-03-08,3340.0,3460.0,3220.0,3255.0,798284
2022-03-09,3240.0,3310.0,3205.0,3255.0,915141
2022-03-10,3470.0,3575.0,3455.0,3565.0,661802
2022-03-11,3455.0,3585.0,3370.0,3415.0,969389
2022-03-14,3385.0,3385.0,3075.0,3075.0,1486800
2022-03-15,2770.0,2770.0,2770.0,2770.0,1267652
2022-03-16,2645.0,2890.0,2630.0,2875.0,2632299
2022-03-17,3160.0,3160.0,3160.0,3160.0,457812
2022-03-18,3315.0,3400.0,3180.0,3300.0,1925294
2022-03-21,3300.0,3420.0,3275.0,3355.0,646273
2022-03-22,3355.0,3445.0,3345.0,3410.0,361364
2022-03-23,3475.0,3585.0,3460.0,3470.0,584454
2022-03-24,3470.0,3500.0,3360.0,3360.0,288102
2022-03-25,3350.0,3370.0,3220.0,3250.0,767687
2022-03-28,3290.0,3300.0,3210.0,3260.0,175152
2022-03-29,3250.0,3390.0,3250.0,3350.0,295568
2022-03-30,3500.0,3500.0,3370.0,3440.0,556625
2022-03-31,3520.0,3600.0,3420.0,3430.0,562511
2022-04-01,3315.0,3400.0,3275.0,3315.0,375652
2022-04-06,3120.0,3245.0,3100.0,3195.0,499217
2022-04-07,3090.0,3190.0,3025.0,3050.0,784411
2022-04-08,2910.0,2975.0,2835.0,2835.0,1322177
2022-04-11,2835.0,2855.0,2710.0,2720.0,930255
2022-04-12,2705.0,2790.0,2705.0,2735.0,795228
2022-04-13,2750.0,2795.0,2705.0,2780.0,366687
2022-04-14,2870.0,2925.0,2810.0,2910.0,617718
2022-04-15,2830.0,2855.0,2655.0,2665.0,460150
2022-04-18,2680.0,2810.0,2680.0,2810.0,467016
2022-04-19,2830.0,2915.0,2720.0,2720.0,731791
2022-04-20,2750.0,2865.0,2750.0,2850.0,527855
2022-04-21,2880.0,2960.0,2880.0,2890.0,607669
2022-04-22,2835.0,2840.0,2700.0,2765.0,669659
2022-04-25,2635.0,2795.0,2600.0,2795.0,762821
2022-04-26,2775.0,2790.0,2520.0,2560.0,1139184
2022-04-27,2385.0,2565.0,2385.0,2560.0,831888
2022-04-28,2650.0,2660.0,2500.0,2610.0,527122
2022-04-29,2720.0,2775.0,2600.0,2715.0,756154
2022-05-03,2750.0,2830.0,2725.0,2830.0,795741
2022-05-04,2780.0,2795.0,2680.0,2680.0,596640
2022-05-05,2820.0,2895.0,2755.0,2790.0,739593
